0.0000000000,0.0027565982
0.0000000000,0.0027077224
0.0000000000,0.0027077224
0.0000000000,0.0027077224
0.0048875855,0.0027077224
0.0097751711,0.0027077224
0.0146627566,0.0027077224
0.0195503421,0.0027077224
0.0244379277,0.0027565982
0.0293255132,0.0027565982
0.0293255132,0.0027077224
0.0342130987,0.0027077224
0.0391006843,0.0027077224
0.0439882698,0.0027565982
0.0488758553,0.0027077224
0.0537634409,0.0027565982
0.0586510264,0.0027565982
0.0635386119,0.0027565982
0.0684261975,0.0027565982
0.0733137830,0.0027565982
0.0733137830,0.0027565982
0.0782013685,0.0027565982
0.0830889541,0.0027565982
0.0879765396,0.0027565982
0.0928641251,0.0027565982
0.0977517107,0.0027565982
0.1026392962,0.0027565982
0.1075268817,0.0027565982
0.1124144673,0.0027565982
0.1173020528,0.0027565982
0.1173020528,0.0027565982
0.1270772239,0.0027565982
0.1270772239,0.0027565982
0.1368523949,0.0027565982
0.1368523949,0.0027565982
0.1417399804,0.0027565982
0.1466275660,0.0027565982
0.1515151515,0.0027565982
0.1564027370,0.0027565982
0.1612903226,0.0027565982
0.1661779081,0.0027565982
0.1661779081,0.0027565982
0.1759530792,0.0027565982
0.1759530792,0.0027565982
0.1808406647,0.0027565982
0.1857282502,0.0027565982
0.1906158358,0.0027565982
0.1955034213,0.0027565982
0.2003910068,0.0027565982
0.2052785924,0.0027565982
0.2101661779,0.0027565982
0.2150537634,0.0027565982
0.2199413490,0.0027565982
0.2248289345,0.0028054741
0.2248289345,0.0028054741
0.2297165200,0.0028054741
0.2346041056,0.0028054741
0.2394916911,0.0028054741
0.2443792766,0.0028054741
0.2492668622,0.0027565982
0.2541544477,0.0027565982
0.2590420332,0.0028054741
0.2639296188,0.0028054741
0.2688172043,0.0027565982
0.2688172043,0.0028054741
0.2785923754,0.0028054741
0.2785923754,0.0028054741
0.2883675464,0.0028054741
0.2883675464,0.0028054741
0.2932551320,0.0028054741
0.2981427175,0.0028054741
0.3030303030,0.0028054741
0.3079178886,0.0028054741
0.3128054741,0.0028054741
0.3176930596,0.0028054741
0.3225806452,0.0028054741
0.3274682307,0.0028054741
0.3274682307,0.0028054741
0.3323558162,0.0028054741
0.3372434018,0.0028054741
0.3421309873,0.0028054741
0.3470185728,0.0028054741
0.3519061584,0.0028054741
0.3567937439,0.0028054741
0.3616813294,0.0028054741
0.3665689150,0.0028054741
0.3714565005,0.0028054741
0.3763440860,0.0028054741
0.3763440860,0.0028054741
0.3861192571,0.0028054741
0.3861192571,0.0028054741
0.3910068426,0.0028054741
0.3958944282,0.0028054741
0.4007820137,0.0028054741
0.4056695992,0.0028054741
0.4105571848,0.0028054741
0.4154447703,0.0028054741
0.4203323558,0.0028543500
0.4252199413,0.0028054741
0.4301075269,0.0028054741
0.4349951124,0.0028543500
0.4398826979,0.0028054741
0.4398826979,0.0028543500
0.4447702835,0.0028054741
0.4496578690,0.0028543500
0.4545454545,0.0028543500
0.4594330401,0.0028543500
0.4643206256,0.0028543500
0.4692082111,0.0028543500
0.4740957967,0.0028543500
0.4789833822,0.0028543500
0.4789833822,0.0028543500
0.4838709677,0.0028543500
0.4887585533,0.0028543500
0.4936461388,0.0028543500
0.4985337243,0.0028543500
0.5034213099,0.0028543500
0.5083088954,0.0028543500
0.5131964809,0.0028543500
0.5180840665,0.0028543500
0.5229716520,0.0028543500
0.5229716520,0.0028543500
0.5278592375,0.0028543500
0.5376344086,0.0028543500
0.5376344086,0.0028543500
0.5425219941,0.0028543500
0.5474095797,0.0029032258
0.5522971652,0.0028543500
0.5571847507,0.0028543500
0.5620723363,0.0028543500
0.5669599218,0.0028543500
0.5718475073,0.0028543500
0.5767350929,0.0028543500
0.5767350929,0.0029032258
