0,0
0.00976562,0.00976562
0.0195312,0.0146484
0.0292969,0.0195313
0.0390625,0.0195313
0.0488281,0.0195312
0.0585938,0.0195313
0.0683594,0.0195313
0.078125,0.0195312
0.0878906,0.024414
0.0976562,0.024414
0.107422,0.0244142
0.117188,0.0244146
0.126953,0.024414
0.136719,0.029297
0.146484,0.029296
0.15625,0.029297
0.166016,0.029297
0.175781,0.029297
0.185547,0.029297
0.195312,0.034179
0.205078,0.03418
0.214844,0.03418
0.224609,0.039062
0.234375,0.039063
0.244141,0.039063
0.253906,0.039062
0.263672,0.039063
0.273438,0.039063
0.283203,0.043945
0.292969,0.043946
0.302734,0.043945
0.3125,0.043945
0.322266,0.043946
0.332031,0.043945
0.341797,0.048828
0.351562,0.048828
0.361328,0.048828
0.371094,0.048828
0.380859,0.053711
0.390625,0.048828
0.400391,0.053711
0.410156,0.053711
0.419922,0.053711
0.429688,0.058594
0.439453,0.053711
0.449219,0.058594
0.458984,0.058593
0.46875,0.058594
0.478516,0.058594
0.488281,0.058593
0.498047,0.063477
0.507812,0.063476
0.517578,0.063476
0.527344,0.063477
0.537109,0.068359
0.546875,0.068359
0.556641,0.06836
0.566406,0.068359
0.576172,0.06836
0.585938,0.06836
0.595703,0.073242
0.605469,0.073242
0.615234,0.073242
0.625,0.073242
0.634766,0.073243
0.644531,0.078125
0.654297,0.078125
0.664062,0.078124
0.673828,0.078125
0.683594,0.078125
0.693359,0.083007
0.703125,0.083008
0.712891,0.083008
0.722656,0.083008
0.732422,0.083008
0.742188,0.083008
0.751953,0.087891
0.761719,0.087891
0.771484,0.08789
0.78125,0.087891
0.791016,0.092774
0.800781,0.092773
0.810547,0.092774
0.820312,0.092773
0.830078,0.092773
0.839844,0.097656
0.849609,0.097656
0.859375,0.097656
0.869141,0.097657
0.878906,0.097656
0.888672,0.097656
0.898438,0.10254
0.908203,0.102539
0.917969,0.102539
0.927734,0.102539
0.9375,0.102539
0.947266,0.107422
0.957031,0.107422
0.966797,0.107422
0.976562,0.107421
0.986328,0.107422
0.996094,0.112305
1.00586,0.112305
1.01562,0.1123
1.02539,0.112304
