0,0,0,0
0.00976562,0,0.00976562,0.00976562
0.0195312,0,0.0195312,0.0195312
0.0292969,0,0.0292969,0.0292969
0.0390625,0,0.0390625,0.0390625
0.0488281,0.00488281,0.0488281,0.0439453
0.0585938,0.00976562,0.0585938,0.0488281
0.0683594,0.0146484,0.0683594,0.0537109
0.078125,0.0146484,0.078125,0.0634766
0.0878906,0.0244141,0.0878906,0.0634766
0.0976562,0.0292969,0.0976562,0.0683594
0.107422,0.0390625,0.107422,0.0683594
0.117188,0.0439453,0.117188,0.0732422
0.126953,0.0488281,0.126953,0.078125
0.136719,0.0537109,0.136719,0.0830078
0.146484,0.0634766,0.146484,0.0830078
0.15625,0.0683594,0.15625,0.0878906
0.166016,0.078125,0.166016,0.0878906
0.175781,0.0830078,0.175781,0.0927734
0.185547,0.0927734,0.185547,0.0927734
0.195312,0.0976562,0.195312,0.0976562
0.205078,0.107422,0.205078,0.0976562
0.214844,0.112305,0.214844,0.102539
0.224609,0.12207,0.224609,0.102539
0.234375,0.126953,0.234375,0.107422
0.244141,0.136719,0.244141,0.107422
0.253906,0.146484,0.253906,0.107422
0.263672,0.151367,0.263672,0.112305
0.273438,0.161133,0.273438,0.112305
0.283203,0.170898,0.283203,0.112305
0.292969,0.180664,0.292969,0.112305
0.302734,0.185547,0.302734,0.117188
0.3125,0.195312,0.3125,0.117188
0.322266,0.205078,0.322266,0.117188
0.332031,0.209961,0.332031,0.12207
0.341797,0.219727,0.341797,0.12207
0.351562,0.229492,0.351562,0.12207
0.361328,0.234375,0.361328,0.126953
0.371094,0.244141,0.371094,0.126953
0.380859,0.253906,0.380859,0.126953
0.390625,0.263672,0.390625,0.126953
0.400391,0.268555,0.400391,0.131836
0.410156,0.27832,0.410156,0.131836
0.419922,0.288086,0.419922,0.131836
0.429688,0.297852,0.429688,0.131836
0.439453,0.307617,0.439453,0.131836
0.449219,0.317383,0.449219,0.131836
0.458984,0.322266,0.458984,0.136719
0.46875,0.332031,0.46875,0.136719
0.478516,0.341797,0.478516,0.136719
0.488281,0.351562,0.488281,0.136719
0.498047,0.356445,0.498047,0.141602
0.507812,0.366211,0.507812,0.141602
0.517578,0.375977,0.517578,0.141602
0.527344,0.385742,0.527344,0.141602
0.537109,0.395508,0.537109,0.141602
0.546875,0.405273,0.546875,0.141602
0.556641,0.410156,0.556641,0.146484
0.566406,0.419922,0.566406,0.146484
0.576172,0.429688,0.576172,0.146484
0.585938,0.439453,0.585938,0.146484
0.595703,0.449219,0.595703,0.146484
0.605469,0.458984,0.605469,0.146484
0.615234,0.46875,0.615234,0.146484
0.625,0.473633,0.625,0.151367
0.634766,0.483398,0.634766,0.151367
0.644531,0.493164,0.644531,0.151367
0.654297,0.50293,0.654297,0.151367
0.664062,0.512695,0.664062,0.151367
0.673828,0.522461,0.673828,0.151367
0.683594,0.532227,0.683594,0.151367
0.693359,0.541992,0.693359,0.151367
0.703125,0.546875,0.703125,0.15625
0.712891,0.556641,0.712891,0.15625
