0,0
1,0
2,0.07785
3,0.79268
4,1.69
5,2.99
6,5.43
7,6.99
8,8
9,9.80
10,11.2
11,12.25
12,13.30
13,14.53
14,14.97
15,16.23
16,16.67
17,17.36
